timestamp,datetime,type,ssid_name,mac,rssi_dbm,distance_m,level,whitelisted,manufacturer,mac_random,device_type,hidden_network
1779823294.9274914,2026-05-26 14:21:34,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-56,0.77,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823298.9659808,2026-05-26 14:21:38,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-53,0.6,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823302.8539748,2026-05-26 14:21:42,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-52,0.55,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823306.845109,2026-05-26 14:21:46,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-52,0.55,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823310.879408,2026-05-26 14:21:50,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-50,0.46,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823314.972504,2026-05-26 14:21:54,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-54,0.65,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823318.959225,2026-05-26 14:21:58,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-48,0.39,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823322.9841084,2026-05-26 14:22:02,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-49,0.43,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823326.9783552,2026-05-26 14:22:06,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-51,0.51,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823330.8993561,2026-05-26 14:22:10,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-50,0.46,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
